,ds,y
698,2022-10-23 09:00:00,1309.88
699,2022-10-23 10:00:00,1309.57
700,2022-10-23 11:00:00,1304.14
701,2022-10-23 12:00:00,1306.92
702,2022-10-23 13:00:00,1308.27
703,2022-10-23 14:00:00,1311.17
704,2022-10-23 15:00:00,1313.6
705,2022-10-23 16:00:00,1312.44
706,2022-10-23 17:00:00,1328.69
707,2022-10-23 18:00:00,1329.4
708,2022-10-23 19:00:00,1330.85
709,2022-10-23 20:00:00,1330.09
710,2022-10-23 21:00:00,1336.65
711,2022-10-23 22:00:00,1365.51
712,2022-10-23 23:00:00,1364.2
713,2022-10-24 00:00:00,1360.94
714,2022-10-24 01:00:00,1354.99
715,2022-10-24 02:00:00,1352.4
716,2022-10-24 03:00:00,1348.08
717,2022-10-24 04:00:00,1347.92
718,2022-10-24 05:00:00,1342.84
719,2022-10-24 06:00:00,1338.42
720,2022-10-24 07:00:00,1336.8
721,2022-10-24 08:00:00,1337.8
722,2022-10-24 09:00:00,1345.79
723,2022-10-24 10:00:00,1350.17
724,2022-10-24 11:00:00,1353.41
725,2022-10-24 12:00:00,1349.31
726,2022-10-24 13:00:00,1348.34
727,2022-10-24 14:00:00,1334.32
728,2022-10-24 15:00:00,1341.62
729,2022-10-24 16:00:00,1335.12
730,2022-10-24 17:00:00,1334.62
731,2022-10-24 18:00:00,1341.73
732,2022-10-24 19:00:00,1344.95
733,2022-10-24 20:00:00,1350.77
734,2022-10-24 21:00:00,1348.88
735,2022-10-24 22:00:00,1346.34
736,2022-10-24 23:00:00,1343.61
737,2022-10-25 00:00:00,1342.35
738,2022-10-25 01:00:00,1340.19
739,2022-10-25 02:00:00,1340.94
740,2022-10-25 03:00:00,1347.62
741,2022-10-25 04:00:00,1346.32
742,2022-10-25 05:00:00,1349.9
743,2022-10-25 06:00:00,1347.88
744,2022-10-25 07:00:00,1347.18
745,2022-10-25 08:00:00,1344.27
746,2022-10-25 09:00:00,1344.18
747,2022-10-25 10:00:00,1345.52
748,2022-10-25 11:00:00,1347.48
749,2022-10-25 12:00:00,1354.03
750,2022-10-25 13:00:00,1381.8
751,2022-10-25 14:00:00,1382.14
752,2022-10-25 15:00:00,1408.3
753,2022-10-25 16:00:00,1428.34
754,2022-10-25 17:00:00,1482.05
755,2022-10-25 18:00:00,1494.94
756,2022-10-25 19:00:00,1493.34
757,2022-10-25 20:00:00,1473.85
758,2022-10-25 21:00:00,1482.1
759,2022-10-25 22:00:00,1458.07
760,2022-10-25 23:00:00,1459.74
761,2022-10-26 00:00:00,1471.86
762,2022-10-26 01:00:00,1480.38
763,2022-10-26 02:00:00,1485.72
764,2022-10-26 03:00:00,1487.03
765,2022-10-26 04:00:00,1479.95
766,2022-10-26 05:00:00,1484.34
767,2022-10-26 06:00:00,1497.73
768,2022-10-26 07:00:00,1515.65
769,2022-10-26 08:00:00,1536.4
770,2022-10-26 09:00:00,1530.52
771,2022-10-26 10:00:00,1537.77
772,2022-10-26 11:00:00,1528.49
773,2022-10-26 12:00:00,1524.39
774,2022-10-26 13:00:00,1529.42
775,2022-10-26 14:00:00,1574.91
776,2022-10-26 15:00:00,1567.54
777,2022-10-26 16:00:00,1547.36
778,2022-10-26 17:00:00,1562.15
779,2022-10-26 18:00:00,1553.78
780,2022-10-26 19:00:00,1564.28
781,2022-10-26 20:00:00,1553.05
782,2022-10-26 21:00:00,1550.71
783,2022-10-26 22:00:00,1568.42
784,2022-10-26 23:00:00,1566.1
785,2022-10-27 00:00:00,1559.94
786,2022-10-27 01:00:00,1561.34
787,2022-10-27 02:00:00,1548.95
788,2022-10-27 03:00:00,1555.07
789,2022-10-27 04:00:00,1561.63
790,2022-10-27 05:00:00,1562.85
791,2022-10-27 06:00:00,1553.9
792,2022-10-27 07:00:00,1556.53
793,2022-10-27 08:00:00,1553.8
794,2022-10-27 09:00:00,1549.35
795,2022-10-27 10:00:00,1541.06
796,2022-10-27 11:00:00,1550.98
797,2022-10-27 12:00:00,1571.01
798,2022-10-27 13:00:00,1543.65
799,2022-10-27 14:00:00,1547.66
800,2022-10-27 15:00:00,1544.21
801,2022-10-27 16:00:00,1549.08
802,2022-10-27 17:00:00,1551.63
803,2022-10-27 18:00:00,1555.71
804,2022-10-27 19:00:00,1562.36
805,2022-10-27 20:00:00,1527.33
806,2022-10-27 21:00:00,1524.18
807,2022-10-27 22:00:00,1517.4
808,2022-10-27 23:00:00,1514.05
809,2022-10-28 00:00:00,1519.26
810,2022-10-28 01:00:00,1524.85
811,2022-10-28 02:00:00,1501.41
812,2022-10-28 03:00:00,1507.76
813,2022-10-28 04:00:00,1508.24
814,2022-10-28 05:00:00,1516.04
815,2022-10-28 06:00:00,1511.26
816,2022-10-28 07:00:00,1493.67
817,2022-10-28 08:00:00,1502.59
818,2022-10-28 09:00:00,1507.06
819,2022-10-28 10:00:00,1500.89
820,2022-10-28 11:00:00,1498.19
821,2022-10-28 12:00:00,1511.45
822,2022-10-28 13:00:00,1540.18
823,2022-10-28 14:00:00,1532.34
824,2022-10-28 15:00:00,1537.87
825,2022-10-28 16:00:00,1567.13
826,2022-10-28 17:00:00,1552.78
827,2022-10-28 18:00:00,1557.12
828,2022-10-28 19:00:00,1557.36
829,2022-10-28 20:00:00,1559.73
830,2022-10-28 21:00:00,1555.85
831,2022-10-28 22:00:00,1558.62
832,2022-10-28 23:00:00,1554.41
833,2022-10-29 00:00:00,1553.36
834,2022-10-29 01:00:00,1553.51
835,2022-10-29 02:00:00,1572.01
836,2022-10-29 03:00:00,1589.52
837,2022-10-29 04:00:00,1581.04
838,2022-10-29 05:00:00,1580.73
839,2022-10-29 06:00:00,1583.46
840,2022-10-29 07:00:00,1594.77
841,2022-10-29 08:00:00,1628.85
842,2022-10-29 09:00:00,1631.94
843,2022-10-29 10:00:00,1621.94
844,2022-10-29 11:00:00,1615.42
845,2022-10-29 12:00:00,1626.03
846,2022-10-29 13:00:00,1624.42
847,2022-10-29 14:00:00,1618.59
848,2022-10-29 15:00:00,1632.4
849,2022-10-29 16:00:00,1632.85
850,2022-10-29 17:00:00,1627.38
851,2022-10-29 18:00:00,1630.0
852,2022-10-29 19:00:00,1623.44
853,2022-10-29 20:00:00,1626.21
854,2022-10-29 21:00:00,1625.49
855,2022-10-29 22:00:00,1611.0
856,2022-10-29 23:00:00,1619.55
857,2022-10-30 00:00:00,1607.68
858,2022-10-30 01:00:00,1615.31
859,2022-10-30 02:00:00,1616.67
860,2022-10-30 03:00:00,1622.18
861,2022-10-30 04:00:00,1618.5
862,2022-10-30 05:00:00,1625.39
863,2022-10-30 06:00:00,1634.32
864,2022-10-30 07:00:00,1629.06
865,2022-10-30 08:00:00,1616.19
866,2022-10-30 09:00:00,1598.01
867,2022-10-30 10:00:00,1596.83
868,2022-10-30 11:00:00,1605.0
869,2022-10-30 12:00:00,1599.55
870,2022-10-30 13:00:00,1585.84
871,2022-10-30 14:00:00,1598.94
872,2022-10-30 15:00:00,1587.22
873,2022-10-30 16:00:00,1582.42
874,2022-10-30 17:00:00,1587.15
875,2022-10-30 18:00:00,1589.65
876,2022-10-30 19:00:00,1587.34
877,2022-10-30 20:00:00,1594.55
878,2022-10-30 21:00:00,1595.34
879,2022-10-30 22:00:00,1587.19
880,2022-10-30 23:00:00,1590.44
881,2022-10-31 00:00:00,1583.1
882,2022-10-31 01:00:00,1574.2
883,2022-10-31 02:00:00,1573.61
884,2022-10-31 03:00:00,1582.74
885,2022-10-31 04:00:00,1589.44
886,2022-10-31 05:00:00,1589.16
887,2022-10-31 06:00:00,1586.85
888,2022-10-31 07:00:00,1591.17
889,2022-10-31 08:00:00,1582.62
890,2022-10-31 09:00:00,1620.76
891,2022-10-31 10:00:00,1623.06
892,2022-10-31 11:00:00,1621.27
893,2022-10-31 12:00:00,1617.63
894,2022-10-31 13:00:00,1559.33
895,2022-10-31 14:00:00,1557.21
896,2022-10-31 15:00:00,1569.44
897,2022-10-31 16:00:00,1563.82
898,2022-10-31 17:00:00,1562.74
899,2022-10-31 18:00:00,1571.26
900,2022-10-31 19:00:00,1563.69
901,2022-10-31 20:00:00,1564.79
902,2022-10-31 21:00:00,1557.71
903,2022-10-31 22:00:00,1565.83
904,2022-10-31 23:00:00,1572.69
905,2022-11-01 00:00:00,1570.11
906,2022-11-01 01:00:00,1581.18
907,2022-11-01 02:00:00,1598.35
908,2022-11-01 03:00:00,1586.81
909,2022-11-01 04:00:00,1589.63
910,2022-11-01 05:00:00,1589.43
911,2022-11-01 06:00:00,1595.77
912,2022-11-01 07:00:00,1591.11
913,2022-11-01 08:00:00,1587.79
914,2022-11-01 09:00:00,1597.56
915,2022-11-01 10:00:00,1606.69
916,2022-11-01 11:00:00,1590.28
917,2022-11-01 12:00:00,1597.01
918,2022-11-01 13:00:00,1578.7
919,2022-11-01 14:00:00,1569.44
920,2022-11-01 15:00:00,1574.28
921,2022-11-01 16:00:00,1572.62
922,2022-11-01 17:00:00,1578.44
923,2022-11-01 18:00:00,1583.85
924,2022-11-01 19:00:00,1576.76
925,2022-11-01 20:00:00,1575.8
926,2022-11-01 21:00:00,1572.68
927,2022-11-01 22:00:00,1578.51
928,2022-11-01 23:00:00,1578.48
929,2022-11-02 00:00:00,1587.54
930,2022-11-02 01:00:00,1586.01
931,2022-11-02 02:00:00,1590.08
932,2022-11-02 03:00:00,1590.74
933,2022-11-02 04:00:00,1590.18
934,2022-11-02 05:00:00,1585.94
935,2022-11-02 06:00:00,1587.25
936,2022-11-02 07:00:00,1564.76
937,2022-11-02 08:00:00,1574.01
938,2022-11-02 09:00:00,1558.76
939,2022-11-02 10:00:00,1548.56
940,2022-11-02 11:00:00,1555.94
941,2022-11-02 12:00:00,1553.6
942,2022-11-02 13:00:00,1553.24
943,2022-11-02 14:00:00,1560.21
944,2022-11-02 15:00:00,1558.5
945,2022-11-02 16:00:00,1570.95
946,2022-11-02 17:00:00,1560.48
947,2022-11-02 18:00:00,1563.69
948,2022-11-02 19:00:00,1535.92
949,2022-11-02 20:00:00,1511.27
950,2022-11-02 21:00:00,1514.3
951,2022-11-02 22:00:00,1511.5
952,2022-11-02 23:00:00,1518.34
953,2022-11-03 00:00:00,1531.49
954,2022-11-03 01:00:00,1543.2
955,2022-11-03 02:00:00,1543.59
956,2022-11-03 03:00:00,1547.35
957,2022-11-03 04:00:00,1553.34
958,2022-11-03 05:00:00,1551.76
959,2022-11-03 06:00:00,1547.45
960,2022-11-03 07:00:00,1544.04
961,2022-11-03 08:00:00,1543.78
962,2022-11-03 09:00:00,1552.4
963,2022-11-03 10:00:00,1544.22
964,2022-11-03 11:00:00,1531.95
965,2022-11-03 12:00:00,1529.77
966,2022-11-03 13:00:00,1525.61
967,2022-11-03 14:00:00,1551.79
968,2022-11-03 15:00:00,1542.46
969,2022-11-03 16:00:00,1546.8
970,2022-11-03 17:00:00,1541.01
971,2022-11-03 18:00:00,1545.23
972,2022-11-03 19:00:00,1544.13
973,2022-11-03 20:00:00,1540.72
974,2022-11-03 21:00:00,1543.2
975,2022-11-03 22:00:00,1531.21
976,2022-11-03 23:00:00,1531.01
977,2022-11-04 00:00:00,1538.61
978,2022-11-04 01:00:00,1538.46
979,2022-11-04 02:00:00,1541.28
980,2022-11-04 03:00:00,1548.92
981,2022-11-04 04:00:00,1551.0
982,2022-11-04 05:00:00,1561.97
983,2022-11-04 06:00:00,1582.18
984,2022-11-04 07:00:00,1587.43
985,2022-11-04 08:00:00,1579.33
986,2022-11-04 09:00:00,1579.52
987,2022-11-04 10:00:00,1594.68
988,2022-11-04 11:00:00,1577.24
989,2022-11-04 12:00:00,1609.73
990,2022-11-04 13:00:00,1616.45
991,2022-11-04 14:00:00,1660.45
992,2022-11-04 15:00:00,1624.97
993,2022-11-04 16:00:00,1621.9
994,2022-11-04 17:00:00,1622.83
995,2022-11-04 18:00:00,1637.51
996,2022-11-04 19:00:00,1648.29
997,2022-11-04 20:00:00,1645.55
998,2022-11-04 21:00:00,1648.37
999,2022-11-04 22:00:00,1652.71
